x,y,colour
340.875,221.46875,-2286473
106.96875,302.75,-4226771
367.8125,273.84375,-13532483
367.8125,273.90625,-13532483
251.25,410.3125,-13532483
328.84375,240.53125,-13524140
327.3125,230.4375,-79826
327.65625,257.25,-13524140
337.9375,293.28125,-13524140
313.4375,247.28125,-13524140
283.96875,309.125,-79826
287.9375,253.875,-13524140
319.34375,242.28125,-79826
332.25,247.03125,-13524140
328.46875,209.90625,-79826
294.375,251.625,-13524140
399.375,254.5,-79826
261.5,266.78125,-13532483
349.25,224.75,-13524140
280.03125,222.5625,-13524140
392.6875,228.84375,-79826
322.78125,258.5625,-2286473
381.5625,245.78125,-13532483
352.21875,258.5625,-79826
362.96875,246.40625,-13524140
335.65625,213.9375,-13524140
352.5,258.71875,-79826
349.25,224.75,-13524140
387.25,243.90625,-13524140
387.25,243.90625,-79826
326.3125,273.46875,-4226771
165.59375,199.53125,-13532483
439.34375,228.15625,-13532483
350.90625,257.59375,-79826
219.28125,214.46875,-2286473
349.25,224.75,-13524140
284.6875,308.875,-13524140
224.59375,219.625,-13524140
284.34375,309.15625,-2286473
283.78125,309.46875,-13532483
311.90625,247.21875,-13532483
311.96875,247.21875,-2286473
326.96875,232.84375,-79826
348.75,161.59375,-2286473
334.34375,238.53125,-79826
486.90625,170.34375,-13524140
395.40625,255.15625,-13524140
327.5,240.46875,-13524140
93.75,339.09375,-79826
399.375,254.5,-13524140
311.96875,247.21875,-2286473
328.5625,246.46875,-13524140
224.4375,214.1875,-13524140
317.21875,246.59375,-13532483
345.6875,221.375,-79826
399.9375,255.875,-13524140
346.875,222.21875,-79826
214.28125,284.21875,-13532483
379.875,332.34375,-2286473
320.96875,237.90625,-4226771
328.0625,250.5,-13524140
328.0625,249.21875,-79826
397.4375,256.03125,-2286473
486.84375,170.28125,-13524140
254.1875,283.5,-13524140
307.25,222.375,-4226771
284.25,309.28125,-79826
312.125,271.0,-13524140
179.46875,202.4375,-79826
264.6875,364.34375,-13532483
313.3125,249.53125,-2286473
334.25,231.75,-4226771
339.84375,221.5625,-2286473
316.5,262.5,-4226771
333.5,236.84375,-4226771
332.4375,246.53125,-13532483
284.8125,308.9375,-13524140
352.21875,258.5625,-79826
352.09375,258.5625,-13532483
382.53125,246.03125,-13532483
352.21875,258.625,-79826
275.6875,325.03125,-13524140
387.40625,244.9375,-13524140
264.90625,259.25,-13524140
332.4375,246.53125,-13532483
333.78125,232.28125,-13524140
348.3125,263.375,-13524140
300.625,267.1875,-13524140
43.3125,180.375,-13524140
288.4375,247.59375,-13524140
312.1875,266.46875,-2286473
295.5625,221.53125,-13524140
295.5625,221.53125,-13524140
284.8125,309.21875,-79826
339.40625,175.75,-13532483
280.09375,239.03125,-13532483
318.09375,244.375,-4226771
399.875,256.125,-79826
333.34375,236.375,-79826
331.25,198.375,-79826
340.46875,198.75,-13524140
333.84375,234.125,-79826
354.8125,214.28125,-13532483
342.84375,230.96875,-13532483
72.78125,43.5625,-79826
354.8125,214.28125,-13532483
387.53125,244.15625,-13524140
340.875,165.15625,-2286473
315.65625,236.03125,-13524140
318.71875,248.4375,-13524140
310.375,254.28125,-2286473
349.25,224.75,-13524140
399.9375,256.125,-79826
141.59375,145.21875,-4226771
399.875,256.03125,-79826
283.78125,309.21875,-13532483
283.78125,309.21875,-13524140
316.5,249.59375,-13524140
318.71875,248.4375,-13524140
349.78125,160.84375,-13524140
300.6875,267.34375,-13524140
369.15625,142.625,-4226771
399.5,256.5,-79826
311.96875,247.28125,-13524140
311.90625,247.15625,-13524140
367.28125,125.84375,-79826
364.5625,129.34375,-13524140
369.34375,125.9375,-13532483
279.1875,266.46875,-13524140
254.25,283.21875,-13532483
309.40625,250.71875,-4226771
347.0,221.875,-79826
319.09375,238.40625,-79826
349.25,224.75,-4226771
384.90625,244.15625,-13524140
311.34375,240.875,-79826
302.4375,256.5625,-79826
322.90625,262.34375,-13524140
345.5625,220.46875,-79826
47.0,311.03125,-13532483
314.5625,239.375,-2286473
258.5625,361.9375,-13524140
179.53125,202.625,-79826
322.78125,258.5625,-13524140
348.59375,161.84375,-13524140
285.9375,249.6875,-2286473
285.9375,249.6875,-4226771
288.4375,249.1875,-79826
344.5,220.25,-13524140
399.53125,257.34375,-79826
364.5625,129.34375,-13532483
80.90625,312.09375,-13532483
294.84375,250.15625,-79826
294.625,250.3125,-79826
311.75,247.875,-13532483
318.53125,234.40625,-2286473
342.0,230.09375,-79826
250.90625,226.84375,-2286473
384.96875,188.59375,-2286473
322.28125,262.1875,-13524140
312.03125,247.28125,-2286473
402.90625,254.84375,-79826
399.53125,255.875,-13532483
114.90625,100.3125,-79826
349.25,224.75,-13532483
283.34375,309.125,-79826
314.96875,246.65625,-13532483
319.65625,267.34375,-79826
399.375,254.5,-13524140
367.21875,137.875,-2286473
50.0625,179.46875,-13524140
312.9375,259.15625,-13524140
50.0625,179.46875,-13532483
366.625,263.71875,-13532483
312.9375,249.09375,-2286473
367.1875,126.53125,-13532483
346.25,285.75,-13524140
364.5625,129.34375,-2286473
372.09375,126.6875,-13524140
314.96875,257.46875,-79826
367.1875,126.53125,-13532483
327.59375,246.75,-2286473
390.65625,241.65625,-4226771
284.59375,308.5,-79826
366.09375,200.21875,-2286473
363.5625,131.84375,-13532483
368.46875,128.46875,-2286473
446.3125,187.5,-4226771
325.90625,270.53125,-79826
315.53125,257.59375,-1033440
364.5625,129.34375,-13524140
314.34375,239.9375,-13532483
294.5625,416.78125,-13524140
287.96875,253.21875,-13532483
360.21875,249.28125,-13524140
362.875,139.9375,-13524140
366.3125,126.5,-2286473
77.28125,320.78125,-13524140
322.90625,261.5625,-13532483
364.5625,129.34375,-13532483
365.75,251.5625,-13524140
365.8125,251.40625,-13524140
367.21875,137.875,-2286473
360.21875,249.1875,-13524140
119.28125,182.03125,-4226771
364.5625,129.34375,-13524140
364.5625,129.34375,-2286473
356.84375,128.125,-13524140
308.96875,271.0625,-13532483
363.65625,139.375,-13532483
390.125,223.46875,-13532483
337.59375,146.59375,-2286473
284.90625,308.84375,-79826
358.5,265.09375,-13532483
364.5625,129.34375,-2286473
307.53125,130.3125,-79826
345.53125,219.8125,-79826
254.1875,283.21875,-13532483
349.4375,225.03125,-13524140
323.53125,126.8125,-79826
254.25,283.21875,-2286473
364.5625,129.34375,-13524140
324.5,243.21875,-13524140
324.5,243.21875,-13524140
333.625,236.4375,-13524140
357.8125,252.6875,-13532483
333.6875,236.5,-79826
366.5,126.15625,-2286473
286.5625,252.6875,-13524140
366.5625,263.65625,-13532483
370.625,126.15625,-4226771
282.875,240.75,-79826
287.9375,253.875,-13524140
279.8125,265.84375,-13524140
319.375,234.0,-13532483
364.5625,129.34375,-13524140
330.625,254.75,-2286473
364.5625,129.34375,-13524140
219.375,213.71875,-13524140
366.3125,126.6875,-2286473
330.71875,254.28125,-2286473
316.09375,258.21875,-2286473
325.125,244.375,-13524140
363.59375,126.28125,-13524140
364.5625,129.34375,-2286473
98.25,182.71875,-2286473
43.03125,180.5625,-13524140
362.9375,249.875,-13524140
398.75,257.59375,-13524140
366.375,132.59375,-13532483
358.78125,252.71875,-13524140
365.65625,131.75,-13532483
361.125,125.84375,-13524140
366.375,126.53125,-2286473
280.9375,239.375,-2286473
339.5,271.0625,-13532483
358.78125,252.71875,-13524140
373.875,124.125,-2286473
399.9375,255.9375,-79826
399.9375,256.15625,-79826
439.1875,113.125,-13532483
366.375,126.53125,-2286473
363.9375,121.75,-13532483
327.90625,250.3125,-79826
368.09375,126.6875,-4226771
364.5625,129.34375,-13532483
337.6875,115.25,-4226771
362.96875,135.6875,-13532483
371.65625,125.375,-2286473
364.78125,139.9375,-13524140
366.09375,132.5,-4226771
371.5,127.96875,-2286473
97.6875,281.15625,-13532483
364.5625,129.34375,-13532483
446.1875,195.40625,-13532483
364.5625,129.34375,-13532483
361.40625,125.15625,-2286473
446.1875,195.21875,-4226771
364.5625,129.34375,-2286473
97.78125,281.15625,-2286473
180.15625,202.375,-79826
180.15625,202.4375,-13524140
366.4375,127.21875,-13532483
357.8125,248.1875,-2286473
364.5625,129.34375,-13524140
364.5625,129.34375,-2286473
305.5625,257.90625,-13532483
364.5625,129.34375,-13532483
364.5625,129.34375,-13532483
366.90625,126.0625,-13524140
364.5625,129.34375,-2286473
364.46875,125.90625,-13532483
368.09375,126.9375,-2286473
364.5625,129.34375,-13524140
364.5625,129.34375,-13524140
309.1875,264.84375,-13524140
364.5625,129.34375,-2286473
364.5625,129.34375,-13524140
366.71875,138.5,-13524140
367.6875,137.40625,-13532483
359.96875,249.28125,-13524140
27.28125,209.4375,-79826
27.21875,209.5,-79826
27.3125,209.1875,-79826
347.5,122.34375,-2286473
330.21875,245.21875,-13532483
360.21875,249.1875,-13524140
396.5,274.71875,-13532483
97.71875,281.15625,-13532483
364.5625,129.34375,-2286473
358.15625,253.6875,-13532483
347.5,122.34375,-13524140
364.5625,129.34375,-2286473
322.28125,262.1875,-2286473
364.5625,129.34375,-13532483
381.5625,245.78125,-13532483
325.5,247.875,-79826
322.0625,265.84375,-13524140
328.625,246.75,-13524140
191.84375,215.53125,-13524140
118.3125,182.625,-79826
322.78125,258.5625,-13524140
349.25,224.75,-13532483
357.3125,211.4375,-13524140
279.40625,144.53125,-79826
297.0,262.5,-13532483
151.875,201.21875,-13524140
399.9375,256.03125,-79826
399.875,256.15625,-79826
331.40625,249.875,-79826
334.8125,235.03125,-13524140
397.90625,186.59375,-2286473
169.0,181.15625,-79826
328.1875,250.28125,-79826
399.71875,256.0,-4226771
399.71875,256.0,-13524140
344.375,220.28125,-79826
312.03125,247.28125,-13524140
298.46875,243.875,-13524140
334.8125,235.65625,-4226771
279.40625,144.53125,-79826
316.15625,240.0,-13532483
399.5,255.71875,-79826
328.1875,250.3125,-13532483
327.5625,250.84375,-13532483
328.1875,250.71875,-13532483
399.53125,255.8125,-79826
399.71875,255.71875,-79826
399.65625,255.53125,-79826
283.90625,309.21875,-79826
284.75,308.84375,-79826
399.53125,255.8125,-13524140
314.28125,262.1875,-2286473
333.0,173.0,-2286473
316.4375,254.21875,-13532483
332.3125,143.0,-13532483
364.5625,129.34375,-13524140
367.28125,351.28125,-13524140
338.78125,217.21875,-2286473
289.40625,250.84375,-13524140
311.75,247.875,-13524140
366.71875,263.875,-13524140
369.84375,134.125,-13532483
364.5625,129.34375,-13524140
363.84375,121.3125,-4226771
364.5625,129.34375,-13524140
179.53125,202.375,-79826
346.375,224.25,-79826
320.0625,261.59375,-13524140
364.5625,129.34375,-13532483
314.75,261.0,-79826
364.5625,129.34375,-13524140
367.8125,125.78125,-13532483
283.84375,257.03125,-13524140
319.96875,255.9375,-13524140
364.5625,129.34375,-2286473
364.5625,129.34375,-2286473
367.40625,126.28125,-13524140
316.71875,239.375,-13524140
367.40625,126.28125,-13532483
282.375,132.71875,-79826
325.5,234.84375,-79826
371.71875,125.5,-4226771
307.3125,245.90625,-13524140
286.90625,252.1875,-79826
331.0,243.625,-79826
368.9375,123.75,-13532483
319.09375,253.90625,-79826
366.71875,127.375,-2286473
338.84375,174.65625,-79826
364.96875,128.46875,-13532483
312.03125,247.28125,-13524140
364.5625,129.34375,-13524140
316.5625,257.75,-2286473
316.5625,228.21875,-13524140
366.625,126.0,-13532483
179.3125,202.53125,-13532483
288.84375,250.5,-79826
366.625,126.0,-2286473
364.5625,129.34375,-2286473
364.5625,129.34375,-13532483
284.8125,309.0,-79826
310.53125,269.5,-79826
310.59375,269.375,-79826
352.28125,259.09375,-79826
370.40625,140.125,-13524140
286.0625,249.6875,-4226771
286.0625,249.6875,-79826
286.0625,249.46875,-79826
226.96875,218.875,-79826
226.875,220.4375,-13524140
228.125,221.375,-79826
289.96875,251.21875,-2286473
340.875,222.5625,-79826
328.625,247.03125,-2286473
284.90625,308.875,-79826
230.84375,200.5625,-13532483
372.71875,128.125,-13524140
311.5625,266.71875,-79826
398.34375,256.5,-13532483
322.78125,231.59375,-13524140
323.3125,231.59375,-13524140
334.625,233.875,-13532483
399.53125,255.875,-79826
306.40625,231.84375,-79826
362.75,134.625,-2286473
283.625,309.5,-79826
364.5625,129.34375,-2286473
283.21875,309.28125,-4226771
367.84375,137.40625,-13532483
283.625,308.875,-79826
283.5625,308.875,-79826
364.5625,129.34375,-2286473
283.5625,308.84375,-79826
283.5625,308.875,-79826
423.125,243.03125,-13532483
410.53125,129.6875,-13524140
364.5625,129.34375,-13524140
322.4375,262.0625,-79826
311.75,247.875,-13524140
436.125,113.875,-2286473
318.125,245.5,-79826
367.21875,137.875,-2286473
278.46875,238.375,-13524140
399.3125,256.5,-79826
366.5,263.65625,-13524140
361.75,125.625,-13532483
363.59375,138.65625,-13532483
312.0625,247.28125,-2286473
283.90625,309.21875,-79826
271.71875,254.625,-13524140
335.8125,234.46875,-79826
342.625,230.4375,-79826
366.3125,126.5,-2286473
278.90625,265.5,-13524140
367.5625,126.28125,-13524140
367.21875,137.875,-2286473
312.0625,247.375,-13524140
329.65625,273.6875,-79826
367.53125,126.53125,-13532483
329.25,273.75,-79826
368.8125,143.59375,-13532483
329.25,273.75,-13524140
329.53125,273.75,-79826
379.59375,165.75,-13524140
279.40625,144.53125,-79826
250.34375,222.4375,-13524140
183.0,202.625,-79826
182.78125,202.625,-79826
364.625,124.03125,-2286473
330.21875,246.40625,-13532483
346.8125,148.6875,-13532483
315.53125,258.5,-13524140
327.09375,232.625,-79826
335.78125,234.5625,-79826
364.5625,129.34375,-2286473
314.0,252.59375,-13524140
284.1875,311.15625,-79826
361.4375,249.1875,-13524140
364.5625,129.34375,-13524140
284.0,309.5625,-79826
347.625,226.4375,-79826
399.875,256.125,-79826
311.96875,247.375,-4226771
368.4375,126.0,-2286473
335.71875,235.0625,-13524140
364.46875,126.15625,-2286473
369.15625,125.78125,-13524140
364.5625,129.34375,-13532483
370.8125,213.375,-13524140
364.5625,129.34375,-13524140
364.5625,129.34375,-13532483
366.71875,132.71875,-13532483
356.625,214.46875,-13524140
283.78125,309.0625,-4226771
360.3125,133.71875,-13532483
283.71875,309.46875,-4226771
368.4375,126.96875,-13532483
400.5,257.03125,-13532483
363.21875,122.28125,-13532483
369.4375,125.90625,-4226771
364.5625,129.34375,-13532483
284.59375,309.15625,-2286473
359.875,130.8125,-2286473
283.71875,309.625,-4226771
283.15625,309.34375,-4226771
363.4375,126.28125,-13532483
284.875,309.15625,-13524140
339.28125,231.59375,-13532483
334.90625,244.0,-13524140
284.40625,310.1875,-4226771
339.21875,231.4375,-2286473
326.1875,212.75,-79826
346.15625,219.96875,-79826
343.59375,227.53125,-2286473
364.5625,129.34375,-13532483
345.125,223.5625,-79826
345.6875,221.125,-79826
346.53125,226.53125,-13524140
352.3125,258.78125,-13524140
381.90625,245.5,-13532483
386.15625,143.8125,-13524140
487.1875,170.125,-4226771
382.9375,242.0,-13524140
364.5625,129.34375,-13524140
436.125,113.875,-2286473
330.90625,332.875,-13532483
397.34375,255.53125,-79826
179.3125,202.25,-13524140
396.4375,274.59375,-2286473
348.34375,326.5625,-79826
385.09375,188.46875,-4226771
168.9375,192.0,-4226771
327.84375,246.25,-79826
311.75,247.875,-13532483
361.40625,222.65625,-13524140
351.96875,259.15625,-79826
150.84375,62.34375,-4226771
277.21875,135.6875,-13532483
239.96875,246.75,-2286473
222.5625,218.90625,-13532483
312.1875,266.53125,-13532483
362.9375,116.1875,-79826
207.9375,204.84375,-13532483
326.125,248.25,-2286473
284.90625,309.0625,-79826
333.34375,236.4375,-79826
333.5,236.59375,-79826
400.0625,256.15625,-79826
349.25,224.75,-13524140
242.46875,120.75,-13524140
349.03125,224.46875,-79826
317.40625,245.0625,-2286473
318.875,259.5,-79826
334.625,236.28125,-79826
322.78125,258.5625,-13524140
228.96875,210.375,-13524140
322.0625,265.84375,-79826
312.0625,247.375,-2286473
319.625,178.09375,-13524140
319.90625,256.125,-13532483
284.96875,308.84375,-79826
284.6875,308.78125,-2286473
219.28125,214.40625,-2286473
307.3125,245.90625,-4226771
313.84375,252.59375,-13524140
354.8125,214.28125,-13532483
276.9375,135.3125,-79826
277.15625,135.65625,-79826
347.90625,162.5625,-13524140
294.78125,247.75,-2286473
283.78125,309.5,-79826
283.5625,309.6875,-79826
310.5,251.0625,-13532483
311.34375,253.0,-2286473
338.3125,273.0625,-13524140
348.34375,182.15625,-79826
312.0625,247.21875,-13524140
261.625,222.5,-13532483
114.5,191.46875,-79826
279.125,144.0625,-2286473
400.625,256.28125,-79826
324.21875,227.53125,-13524140
399.875,255.8125,-79826
349.25,224.75,-4226771
349.25,224.75,-13532483
310.53125,245.78125,-13524140
360.09375,249.34375,-13524140
399.9375,258.21875,-79826
399.78125,258.09375,-79826
399.4375,256.34375,-79826
313.5,269.375,-13524140
326.125,248.25,-2286473
381.96875,120.75,-13524140
360.21875,249.21875,-13524140
354.8125,214.28125,-13532483
316.4375,240.53125,-13532483
281.46875,239.71875,-13524140
360.25,249.125,-13524140
329.9375,280.71875,-13524140
307.78125,249.40625,-79826
351.53125,328.375,-79826
351.53125,328.375,-79826
328.1875,293.78125,-79826
330.78125,296.75,-79826
330.78125,296.75,-79826
341.09375,313.09375,-79826
312.03125,213.9375,-13532483
329.9375,243.375,-13532483
360.25,249.09375,-13524140
388.3125,140.1875,-13532483
333.6875,236.625,-79826
333.625,236.84375,-79826
333.5625,236.84375,-79826
284.6875,308.9375,-79826
26.96875,208.65625,-79826
329.03125,247.21875,-2286473
351.3125,160.6875,-13532483
320.25,254.28125,-13524140
323.53125,231.375,-13524140
315.1875,245.40625,-13524140
280.21875,222.5625,-13524140
331.46875,243.90625,-13524140
328.84375,206.84375,-79826
329.375,205.59375,-79826
333.71875,236.3125,-79826
95.28125,304.65625,-13532483
340.3125,164.875,-13532483
302.3125,135.9375,-79826
324.59375,221.125,-13532483
283.625,308.21875,-79826
334.0,333.65625,-4226771
341.21875,229.625,-79826
433.84375,190.90625,-4226771
284.0,309.15625,-2286473
283.625,309.28125,-79826
338.4375,321.75,-4226771
327.59375,240.53125,-2286473
341.78125,261.9375,-13524140
310.53125,258.96875,-13532483
284.40625,310.25,-79826
180.5,202.375,-79826
328.1875,246.46875,-79826
305.34375,133.25,-13532483
366.65625,263.71875,-2286473
279.40625,144.5,-79826
333.4375,237.8125,-79826
328.0625,250.5,-2286473
360.21875,249.125,-2286473
114.40625,100.15625,-13524140
330.5625,334.5,-79826
363.5,263.09375,-13524140
327.9375,250.625,-79826
328.125,250.5625,-79826
328.125,250.5625,-79826
346.59375,225.9375,-13532483
328.1875,250.65625,-79826
335.65625,234.78125,-79826
292.6875,247.6875,-13524140
347.0,226.03125,-79826
399.375,256.78125,-13532483
319.21875,253.65625,-79826
399.5,255.71875,-79826
399.65625,255.78125,-79826
324.21875,211.9375,-79826
399.59375,255.78125,-79826
399.59375,255.53125,-79826
93.3125,187.4375,-2286473
327.65625,257.25,-13524140
399.375,254.5,-13532483
284.75,308.875,-79826
397.5,255.9375,-13532483
356.8125,212.0,-13524140
322.5625,251.40625,-2286473
399.875,256.125,-13524140
326.125,248.25,-13524140
325.0,248.09375,-79826
315.125,258.625,-13532483
314.625,260.21875,-79826
334.46875,169.5,-2286473
208.0625,204.625,-13532483
322.4375,262.0625,-13532483
208.09375,204.78125,-13532483
208.0625,204.78125,-13532483
338.9375,199.09375,-79826
397.4375,255.9375,-79826
379.875,332.34375,-79826
410.53125,129.6875,-13524140
331.40625,244.25,-79826
294.96875,313.8125,-13532483
399.84375,256.125,-79826
352.03125,258.5625,-79826
283.71875,309.21875,-13532483
352.09375,258.5625,-13524140
312.03125,247.28125,-13524140
318.71875,248.4375,-13524140
288.5,249.09375,-79826
369.5,92.09375,-13532483
369.5,92.09375,-13532483
284.28125,309.0625,-79826
283.5,310.46875,-79826
290.8125,244.0,-13532483
397.90625,255.4375,-79826
397.15625,255.625,-79826
348.46875,226.4375,-13524140
345.40625,222.15625,-79826
319.4375,242.125,-4226771
252.5625,374.71875,-13524140
312.03125,247.34375,-13524140
311.90625,247.375,-13532483
311.75,247.875,-13532483
330.28125,309.46875,-79826
326.375,246.875,-79826
322.84375,258.5,-13524140
329.65625,246.53125,-13524140
340.65625,236.3125,-13524140
322.4375,262.0625,-13524140
329.03125,253.6875,-13532483
315.8125,235.9375,-13524140
319.09375,253.90625,-4226771
323.875,264.6875,-13524140
324.03125,257.25,-13524140
330.4375,308.3125,-2286473
324.25,255.28125,-13532483
322.6875,259.15625,-13524140
27.09375,209.125,-79826
330.03125,252.1875,-13524140
316.4375,240.53125,-13532483
361.625,119.53125,-79826
287.9375,253.875,-13524140
279.40625,144.53125,-79826
329.03125,238.53125,-4226771
399.53125,256.34375,-79826
347.5,226.21875,-79826
19.03125,175.6875,-13524140
322.78125,258.5625,-13524140
338.78125,180.65625,-13532483
311.75,247.875,-4226771
354.53125,339.65625,-13532483
415.375,226.875,-13524140
219.28125,214.46875,-2286473
307.25,130.71875,-79826
311.75,247.875,-13524140
98.25,182.71875,-13532483
332.59375,231.84375,-79826
300.5,267.1875,-13524140
315.9375,258.375,-2286473
317.6875,267.4375,-79826
307.46875,236.59375,-79826
310.5,246.125,-2286473
397.4375,255.21875,-79826
246.15625,219.8125,-13532483
330.21875,336.28125,-13532483
346.59375,225.9375,-13524140
287.9375,253.875,-13524140
356.90625,451.25,-2286473
349.03125,162.96875,-13524140
311.34375,266.78125,-79826
334.90625,233.78125,-13532483
219.34375,214.875,-13532483
284.0625,309.21875,-79826
323.125,231.59375,-13524140
333.78125,236.4375,-13524140
333.6875,236.5,-79826
334.0625,236.4375,-79826
367.28125,351.28125,-2286473
344.15625,221.625,-79826
312.03125,247.28125,-13524140
325.84375,254.625,-13524140
328.96875,247.28125,-2286473
321.59375,262.34375,-13524140
314.34375,239.9375,-13524140
295.34375,239.5,-13524140
318.8125,247.28125,-79826
344.71875,220.25,-79826
314.40625,249.21875,-13524140
340.8125,228.78125,-2286473
354.8125,214.28125,-13532483
179.40625,202.3125,-79826
316.0,252.6875,-13524140
397.90625,186.59375,-2286473
323.40625,244.4375,-13532483
333.5625,236.65625,-13524140
323.125,258.6875,-79826
352.59375,258.78125,-79826
352.59375,258.71875,-13524140
309.1875,264.84375,-13532483
381.625,237.4375,-4226771
399.375,256.6875,-79826
323.875,233.65625,-79826
334.75,253.65625,-79826
369.625,213.09375,-2286473
317.84375,328.5,-4226771
349.78125,260.5,-79826
369.4375,212.28125,-13524140
346.5,148.1875,-13524140
351.96875,258.5,-79826
326.375,212.5625,-79826
346.4375,148.15625,-13524140
288.84375,248.6875,-13524140
328.90625,237.5625,-79826
313.59375,251.46875,-2286473
289.21875,253.0,-13524140
341.78125,222.15625,-13524140
284.875,308.9375,-79826
347.625,226.375,-79826
287.9375,253.875,-13524140
352.21875,258.625,-79826
352.375,258.6875,-79826
226.9375,220.4375,-79826
288.03125,253.5,-13524140
284.875,308.875,-79826
284.53125,309.28125,-79826
364.78125,264.09375,-13524140
399.375,254.5,-79826
283.84375,311.34375,-79826
335.875,182.59375,-79826
333.5,188.8125,-79826
322.5,261.375,-79826
315.40625,232.09375,-13532483
323.3125,231.5,-13524140
399.65625,255.53125,-13524140
335.71875,234.34375,-79826
283.96875,309.46875,-79826
352.28125,258.6875,-2286473
288.5,247.59375,-13524140
399.53125,255.8125,-79826
330.03125,245.34375,-79826
330.34375,245.15625,-79826
312.03125,247.28125,-2286473
396.9375,258.15625,-13532483
319.28125,267.0625,-13532483
322.28125,262.1875,-2286473
322.4375,251.625,-13524140
328.625,240.5625,-13524140
301.25,250.03125,-13524140
287.9375,253.875,-13524140
312.59375,239.9375,-79826
307.78125,244.53125,-79826
145.46875,191.1875,-79826
410.53125,129.6875,-2286473
327.5625,255.28125,-13532483
338.4375,321.75,-79826
278.28125,238.375,-13524140
278.21875,238.3125,-13524140
353.28125,139.21875,-79826
280.09375,265.84375,-13524140
312.03125,247.28125,-13524140
288.78125,254.15625,-13532483
109.53125,340.9375,-2286473
338.4375,321.75,-79826
382.9375,242.0,-13524140
318.71875,248.4375,-13524140
346.78125,224.40625,-79826
346.78125,224.5625,-79826
45.125,180.96875,-79826
366.5625,263.65625,-13532483
322.84375,212.21875,-13524140
251.25,227.03125,-2286473
324.78125,231.375,-79826
284.46875,309.78125,-13532483
324.71875,248.34375,-79826
340.25,223.125,-13524140
319.28125,242.6875,-79826
319.4375,242.1875,-79826
346.875,224.375,-79826
319.4375,242.125,-2286473
284.625,308.875,-4226771
347.6875,182.8125,-79826
326.9375,247.15625,-79826
322.78125,258.5625,-13532483
311.90625,247.21875,-13524140
284.75,310.25,-13524140
322.21875,260.84375,-13524140
284.6875,310.46875,-79826
400.34375,257.125,-13532483
384.3125,242.6875,-13524140
145.5625,194.53125,-79826
397.90625,186.59375,-2286473
391.5625,253.0625,-13532483
333.21875,236.4375,-79826
384.3125,242.6875,-13524140
374.25,263.71875,-2286473
384.625,243.46875,-13524140
343.8125,198.1875,-2286473
327.4375,230.3125,-79826
327.5,230.375,-79826
311.75,247.875,-2286473
333.71875,236.375,-79826
333.71875,236.375,-79826
282.375,132.71875,-79826
281.625,131.21875,-79826
347.21875,226.21875,-79826
347.4375,226.28125,-79826
326.125,248.25,-13524140
279.40625,144.40625,-79826
310.9375,252.71875,-13524140
323.25,250.3125,-2286473
311.84375,237.65625,-13532483
284.90625,308.78125,-79826
284.96875,309.21875,-79826
284.90625,309.21875,-79826
279.46875,144.1875,-79826
334.59375,253.6875,-13532483
399.9375,256.0,-79826
283.6875,309.28125,-4226771
283.6875,309.28125,-4226771
157.09375,159.0625,-2286473
345.6875,220.875,-13524140
325.28125,231.59375,-4226771
342.0625,234.34375,-79826
284.25,309.125,-79826
326.3125,212.625,-79826
219.0625,214.40625,-13524140
279.40625,144.53125,-2286473
241.71875,140.28125,-79826
345.0625,306.59375,-13532483
352.28125,259.09375,-79826
332.4375,246.53125,-79826
352.3125,258.625,-79826
397.90625,186.59375,-13524140
354.8125,214.28125,-13532483
361.6875,118.625,-79826
250.125,221.625,-13524140
487.1875,170.4375,-13524140
295.5625,260.0,-79826
219.28125,214.40625,-2286473
344.375,220.09375,-4226771
348.34375,326.5625,-79826
338.5,293.65625,-13532483
279.375,265.65625,-13532483
296.03125,260.21875,-79826
312.03125,247.15625,-13532483
284.625,308.9375,-79826
328.40625,240.46875,-13524140
326.3125,212.6875,-2286473
284.6875,309.0,-79826
277.21875,135.59375,-79826
233.5625,213.59375,-13524140
343.03125,220.59375,-79826
347.21875,226.21875,-79826
486.90625,170.4375,-13524140
333.78125,236.375,-2286473
322.78125,258.5625,-2286473
333.34375,236.4375,-79826
333.5,236.59375,-79826
266.03125,233.5625,-13532483
323.8125,239.5,-13532483
399.9375,256.03125,-79826
330.34375,309.0,-79826
291.90625,243.21875,-79826
334.46875,245.21875,-2286473
333.84375,234.34375,-79826
352.15625,142.0,-79826
336.0,243.0,-79826
333.15625,252.1875,-79826
399.9375,256.125,-79826
311.75,247.875,-13524140
330.71875,244.53125,-13524140
304.9375,133.53125,-79826
141.59375,145.21875,-2286473
334.34375,236.1875,-4226771
254.875,408.84375,-13524140
352.03125,258.625,-79826
301.46875,260.9375,-79826
335.3125,235.9375,-4226771
328.5625,246.46875,-13524140
339.84375,221.5625,-13524140
283.4375,308.9375,-2286473
333.625,236.28125,-79826
400.125,257.46875,-2286473
348.46875,226.4375,-13524140
300.40625,266.9375,-13524140
287.9375,253.875,-13524140
323.1875,231.4375,-13524140
333.71875,232.28125,-2286473
312.75,232.375,-13524140
336.78125,262.40625,-13524140
295.5625,221.53125,-13524140
399.59375,256.40625,-79826
284.59375,309.34375,-79826
322.625,225.4375,-13524140
286.125,252.3125,-2286473
310.53125,245.78125,-13524140
354.8125,214.28125,-13532483
319.28125,253.90625,-79826
47.0,311.03125,-13532483
